user_id,event_dt,revenue,item
c-_301f0a7a-,2020-05-24 14:18:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-cd47cdaa626,2020-05-24 00:23:42,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
ccda0f77093-,2020-05-24 23:08:55,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9d-ff59d1ab0,2020-05-24 09:42:55,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5_03512049d4,2020-05-24 22:35:24,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8ccd2a8-8698,2020-05-24 08:28:29,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
01c-2ff81f_a,2020-05-24 02:17:57,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4a08aa21f4bb,2020-05-24 17:41:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
992a2bb07257,2020-05-24 05:36:07,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c80281d2-c5a,2020-05-24 11:53:15,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c67c6-0d3b19,2020-05-24 05:52:40,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f06_5-3d4786,2020-05-24 20:34:05,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2_31667f-026,2020-05-24 01:49:49,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4_26cf38480-,2020-05-24 11:12:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5-803802f7c2,2020-05-24 07:41:39,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d9b8_4160a-4,2020-05-24 22:34:52,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5212_-2a97--,2020-05-24 08:12:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b_8d4292b465,2020-05-24 03:25:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
43_a93f54f7a,2020-05-24 11:49:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f4073_f0fcd3,2020-05-24 07:54:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8c-f32_-bb-9,2020-05-24 05:26:57,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f93a2554-ab0,2020-05-24 15:45:22,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
fa839a6027f4,2020-05-24 01:46:49,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2-4a_11-7b79,2020-05-24 07:21:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5f9_adcbf659,2020-05-24 19:16:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
6-fca34f747c,2020-05-24 22:23:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
63a5b-0830b9,2020-05-24 07:44:01,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
df0f3327-381,2020-05-25 10:40:54,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
83526f3-2b98,2020-05-25 14:02:29,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d9082b279fb-,2020-05-25 10:50:20,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
86_17d89b08-,2020-05-25 13:23:39,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
cf356c8c270c,2020-05-25 19:54:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
6ad6c5-6-2-a,2020-05-25 17:32:34,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
6-2276db_87b,2020-05-25 02:38:49,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0d81-4dd2d5d,2020-05-25 03:50:49,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b_8_-c1834ab,2020-05-25 16:37:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
33c29375_8ac,2020-05-25 07:25:02,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b4a-6840c506,2020-05-25 21:42:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f-b6c75cf346,2020-05-25 13:30:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f7c4c96a1b-0,2020-05-25 05:54:52,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_87ac35c9f7-,2020-05-25 11:27:14,10.0,РњРµРіР°-РїР°Рє
d4_-fb06f79f,2020-05-25 23:35:47,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4b9b310f8543,2020-05-25 16:08:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2dbc717_090f,2020-05-25 01:31:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
120_0906414f,2020-05-25 14:32:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-36a16-c5b3-,2020-05-25 03:15:00,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
967520c_6d75,2020-05-25 16:01:40,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
db5d35-3d582,2020-05-25 00:36:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8b5-8_f_2b__,2020-05-25 16:43:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4957_9ad70-4,2020-05-25 11:18:02,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b04002914_a9,2020-05-25 12:54:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f06_5-3d4786,2020-05-25 10:46:26,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7bd048_41865,2020-05-25 07:14:33,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
239045b238-6,2020-05-25 02:07:59,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b1f7cccdc31_,2020-05-25 04:33:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f4073_f0fcd3,2020-05-25 00:35:15,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8c-f32_-bb-9,2020-05-25 11:33:40,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f93a2554-ab0,2020-05-25 15:59:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
fa839a6027f4,2020-05-25 08:56:36,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f3_210ff39a3,2020-05-25 23:49:52,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3f-8f-1a9_2a,2020-05-25 07:29:43,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
49d1b5424fd8,2020-05-25 19:56:42,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0a54d-164_7f,2020-05-25 21:45:33,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
241cb8694b53,2020-05-26 17:26:30,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
83526f3-2b98,2020-05-26 09:32:27,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2250aaf0-9ff,2020-05-26 15:41:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d_42bc99715d,2020-05-26 01:48:16,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4932a051-6_2,2020-05-26 04:05:35,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b79f7_c7_b9-,2020-05-26 23:46:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
ad031850cc67,2020-05-26 14:18:08,10.0,РњРµРіР°-РїР°Рє
-cd47cdaa626,2020-05-26 03:32:57,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7c8c1-3bcd2d,2020-05-26 04:26:21,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9d-ff59d1ab0,2020-05-26 19:56:29,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b4a-6840c506,2020-05-26 18:17:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a9754fd37343,2020-05-26 20:14:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c_90ffd877db,2020-05-26 20:21:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
809-872a137_,2020-05-26 13:53:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
63c995f-fc12,2020-05-26 19:44:54,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8f41351a0686,2020-05-26 04:52:49,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5db24-838_71,2020-05-26 09:01:43,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
6-c-6-cfc28f,2020-05-26 14:00:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4957_9ad70-4,2020-05-26 00:14:22,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
ac3-795c_3f2,2020-05-26 22:47:10,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4_26cf38480-,2020-05-26 03:10:33,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
239045b238-6,2020-05-26 00:25:20,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d50a64a_5666,2020-05-26 03:45:58,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
da-_b2-7-3-0,2020-05-26 13:20:15,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f4073_f0fcd3,2020-05-26 14:42:15,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3f21f0d__283,2020-05-26 12:22:36,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
22-68_c2d761,2020-05-26 17:21:54,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0a54d-164_7f,2020-05-26 15:21:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3c-baf8_f174,2020-05-26 18:18:12,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
72129a-69_95,2020-05-27 12:45:07,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
36c-705d34a5,2020-05-27 04:54:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8199449-d6b5,2020-05-27 08:16:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8d__71fb4_2a,2020-05-27 16:46:30,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
da2d13c24800,2020-05-27 12:09:05,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c57017892cf9,2020-05-27 04:49:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_87ac35c9f7-,2020-05-27 16:04:44,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
cdd6f2699044,2020-05-27 01:51:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d4_-fb06f79f,2020-05-27 15:40:27,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
143c0-9a221a,2020-05-27 20:36:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
809-872a137_,2020-05-27 12:37:58,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8ccd2a8-8698,2020-05-27 18:16:34,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b1_b8137_76c,2020-05-27 00:36:22,3.0,РЇС‰РёРє СЃСЋСЂРїСЂРёР·РѕРј
ac4fc5d89f96,2020-05-27 10:55:26,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f3_8d88a2d5c,2020-05-27 03:07:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7884b1712165,2020-05-27 22:34:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
992a2bb07257,2020-05-27 00:57:20,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
dc3_f-781bc2,2020-05-27 19:51:01,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_417-5b41569,2020-05-27 09:14:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f733c9b0bbf_,2020-05-27 03:01:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
00fc__3f0d29,2020-05-27 12:04:05,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
368b55-8a8-d,2020-05-27 23:21:33,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
43_a93f54f7a,2020-05-27 07:11:45,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
49d116b_6b14,2020-05-27 19:53:08,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
fc9c-28b_030,2020-05-27 03:34:13,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5f9_adcbf659,2020-05-27 17:58:08,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
73c7-f095d0a,2020-05-27 09:44:34,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
464bb_69c078,2020-05-27 13:48:55,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0a54d-164_7f,2020-05-27 05:48:10,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
306807861a4d,2020-05-27 23:07:49,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
bc82_f39168c,2020-05-27 05:50:40,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7285d_fb3d_8,2020-05-27 19:20:44,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-b8c8db15c8a,2020-05-28 05:35:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
1d4642_d31a8,2020-05-28 17:11:42,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-446d6c32_87,2020-05-28 00:09:27,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c57017892cf9,2020-05-28 04:25:05,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
fd74ccf0a_66,2020-05-28 20:06:50,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0126-d4153b0,2020-05-28 01:19:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_87ac35c9f7-,2020-05-28 23:03:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-52703_a273f,2020-05-28 00:45:17,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8ccd2a8-8698,2020-05-28 02:39:58,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
047-a0f2da5_,2020-05-28 05:26:07,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5db24-838_71,2020-05-28 06:42:01,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0085f_-89c66,2020-05-28 01:40:26,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
22_65f4aa176,2020-05-28 10:36:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
08734905f7-4,2020-05-28 14:50:02,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5795cb0861d_,2020-05-28 05:38:42,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b04002914_a9,2020-05-28 03:13:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_41cbc16262_,2020-05-28 10:16:22,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4_26cf38480-,2020-05-28 08:10:02,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
85574bf11b75,2020-05-28 00:26:35,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-695d99_0254,2020-05-28 04:47:10,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
903-b452c-98,2020-05-28 18:44:55,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5212_-2a97--,2020-05-28 16:45:44,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d_8cb39d0a_4,2020-05-28 01:54:37,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
43_a93f54f7a,2020-05-28 18:44:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
46_3fa_a58_7,2020-05-28 04:07:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3f21f0d__283,2020-05-28 20:17:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8c-f32_-bb-9,2020-05-28 16:44:28,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5f9_adcbf659,2020-05-28 12:15:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
49d1b5424fd8,2020-05-28 10:03:12,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
764_-0091_6d,2020-05-28 19:03:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3c-baf8_f174,2020-05-28 08:45:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0b56f6a12456,2020-05-28 05:30:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c2b8_13375c6,2020-05-28 17:19:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7285d_fb3d_8,2020-05-28 00:17:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
19869b228-03,2020-05-28 21:30:34,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7da_62c08c83,2020-05-29 14:18:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c-5976-58f-7,2020-05-29 17:17:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
6-2276db_87b,2020-05-29 14:15:16,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
54-1380a3262,2020-05-29 20:08:24,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-898a8b0-97c,2020-05-29 04:15:01,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b4a-6840c506,2020-05-29 10:40:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7_-2__b6c317,2020-05-29 15:00:59,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b25793bdaf06,2020-05-29 20:40:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0f490c_f9303,2020-05-29 05:45:47,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
6a5c44__fbff,2020-05-29 22:08:33,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
68b889d5_140,2020-05-29 08:37:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3_7cbd5f7-c6,2020-05-29 03:13:44,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3bf42_f0f807,2020-05-29 07:23:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f3_8d88a2d5c,2020-05-29 01:24:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
992a2bb07257,2020-05-29 02:58:30,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
bdc_7da4972a,2020-05-29 22:35:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
22_65f4aa176,2020-05-29 16:19:29,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c80281d2-c5a,2020-05-29 10:55:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
ad_5127810dd,2020-05-29 04:51:22,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a0ff4646c370,2020-05-29 04:45:16,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
dc08b12_56-b,2020-05-29 16:59:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5212_-2a97--,2020-05-29 18:29:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
264445-82_60,2020-05-29 00:57:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
da-_b2-7-3-0,2020-05-29 21:07:32,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
fc9c-28b_030,2020-05-29 03:09:27,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4f0-6caa9d08,2020-05-29 15:51:22,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f3_210ff39a3,2020-05-29 23:01:02,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a415d2067--8,2020-05-29 13:55:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a2d0_d-0-333,2020-05-29 12:34:12,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
051f794a9d4f,2020-05-29 18:02:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0a54d-164_7f,2020-05-29 19:14:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2db_b_cd783-,2020-05-29 09:15:16,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5b402362cd1a,2020-05-29 10:29:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
bc82_f39168c,2020-05-29 02:38:43,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c2b8_13375c6,2020-05-29 04:10:22,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
19869b228-03,2020-05-29 06:52:21,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_35afaf--956,2020-05-29 17:52:32,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a0b-a95a802a,2020-05-29 14:56:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-346491970_9,2020-05-29 08:43:29,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
95568cf54ad3,2020-05-29 13:03:45,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4f1809a56020,2020-05-29 11:13:58,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
86_17d89b08-,2020-05-30 07:29:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
6ad6c5-6-2-a,2020-05-30 19:38:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c5f0b9d216b0,2020-05-30 06:16:59,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
616c34915819,2020-05-30 22:17:48,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7c8c1-3bcd2d,2020-05-30 18:25:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4f9659_b_3a6,2020-05-30 20:52:08,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
30007d73_7c5,2020-05-30 19:32:42,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2384_68dc770,2020-05-30 04:14:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a3__da__58-7,2020-05-30 11:48:20,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3bf42_f0f807,2020-05-30 13:58:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-_f2453dd4f_,2020-05-30 22:25:21,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0085f_-89c66,2020-05-30 21:08:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c67c6-0d3b19,2020-05-30 00:21:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5795cb0861d_,2020-05-30 12:30:10,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
ac3-795c_3f2,2020-05-30 12:36:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
239045b238-6,2020-05-30 06:35:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5-803802f7c2,2020-05-30 00:34:26,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
dc08b12_56-b,2020-05-30 23:44:34,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b2a5b58fd196,2020-05-30 01:57:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
264445-82_60,2020-05-30 23:39:27,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
da-_b2-7-3-0,2020-05-30 09:01:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
43_a93f54f7a,2020-05-30 13:46:53,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8-73f0284513,2020-05-30 23:44:18,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f4073_f0fcd3,2020-05-30 00:17:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
49d116b_6b14,2020-05-30 07:12:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
dc4dc66bf_4f,2020-05-30 19:19:47,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a415d2067--8,2020-05-30 17:19:07,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
